"arc_length","Density","Eddy_Viscosity","Heat_Flux","Laminar_Viscosity","Omega","Points_Magnitude","Points_X","Points_Y","Points_Z","Pressure","Pressure_Coefficient","Residual_Omega","Residual_Pressure","Residual_TKE","Residual_Velocity_Magnitude","Residual_Velocity_X","Residual_Velocity_Y","Residual_Velocity_Z","Skin_Friction_Coefficient_Magnitude","Skin_Friction_Coefficient_X","Skin_Friction_Coefficient_Y","Skin_Friction_Coefficient_Z","Turb_Kin_Energy","Velocity_Magnitude","Velocity_X","Velocity_Y","Velocity_Z","Y_Plus","arc_length","vtkValidPointMask","Density","Eddy_Viscosity","Heat_Flux","Laminar_Viscosity","Omega","Points_Magnitude","Points_X","Points_Y","Points_Z","Pressure","Pressure_Coefficient","Residual_Omega","Residual_Pressure","Residual_TKE","Residual_Velocity_Magnitude","Residual_Velocity_X","Residual_Velocity_Y","Residual_Velocity_Z","Skin_Friction_Coefficient_Magnitude","Skin_Friction_Coefficient_X","Skin_Friction_Coefficient_Y","Skin_Friction_Coefficient_Z","Turb_Kin_Energy","Velocity_Magnitude","Velocity_X","Velocity_Y","Velocity_Z","Y_Plus","arc_length","vtkValidPointMask","Density","Eddy_Viscosity","Heat_Flux","Laminar_Viscosity","Omega","Points_Magnitude","Points_X","Points_Y","Points_Z","Pressure","Pressure_Coefficient","Residual_Omega","Residual_Pressure","Residual_TKE","Residual_Velocity_Magnitude","Residual_Velocity_X","Residual_Velocity_Y","Residual_Velocity_Z","Skin_Friction_Coefficient_Magnitude","Skin_Friction_Coefficient_X","Skin_Friction_Coefficient_Y","Skin_Friction_Coefficient_Z","Turb_Kin_Energy","Velocity_Magnitude","Velocity_X","Velocity_Y","Velocity_Z","Y_Plus","arc_length","vtkValidPointMask"
0.0008,1,8.16512e-06,0,1.62258e-06,822.934,0.500001,-0.5,0.0008,0,-0.135548,-0.271097,1.14964e-08,1.2082e-10,1.5974e-13,8.14461e-11,8.14455e-11,3.21659e-13,0,0,0,0,0,0.00673309,0.649229,0.649229,8.27152e-05,0,0,0.0008,,1,8.46789e-06,0,1.62258e-06,778.357,0.150002,-0.15,0.0008,0,-0.187306,-0.374612,5.36304e-09,3.60114e-11,1.11814e-13,2.70777e-11,2.70771e-11,1.76091e-13,0,0,0,0,0,0.00655911,0.625244,0.625244,9.18603e-06,0,0,0.0008,,1,8.67881e-06,0,1.62258e-06,760.71,0.0008,0,0.0008,0,-0.210841,-0.421682,8.4633e-11,6.79756e-13,2.67655e-15,5.63682e-13,5.63467e-13,-1.55756e-14,0,0,0,0,0,0.00655275,0.631641,0.631634,-0.00299334,0,0,0.0008,
0.00084,1,8.73114e-06,0,1.62258e-06,772.964,0.500001,-0.5,0.00084,0,-0.135548,-0.271096,1.12015e-08,1.20849e-10,1.64152e-13,8.28569e-11,8.28562e-11,3.29876e-13,0,0,0,0,0,0.00678873,0.659494,0.659494,8.86922e-05,0,0,0.00084,,1,9.10353e-06,0,1.62258e-06,728.304,0.150002,-0.15,0.00084,0,-0.187306,-0.374612,5.15458e-09,3.6039e-11,1.12694e-13,2.75065e-11,2.75059e-11,1.81043e-13,0,0,0,0,0,0.00662501,0.634908,0.634908,9.94299e-06,0,0,0.00084,,1,9.33113e-06,0,1.62258e-06,711.735,0.00084,0,0.00084,0,-0.210799,-0.421598,8.56023e-11,7.04371e-13,2.78684e-15,5.91281e-13,5.91078e-13,-1.54871e-14,0,0,0,0,0,0.00661836,0.640995,0.640988,-0.00298919,0,0,0.00084,
0.00088,1,9.28686e-06,0,1.62258e-06,727.8,0.500001,-0.5,0.00088,0,-0.135548,-0.271096,1.09225e-08,1.20877e-10,1.68276e-13,8.41997e-11,8.4199e-11,3.37901e-13,0,0,0,0,0,0.00683534,0.669225,0.669225,9.48645e-05,0,0,0.00088,,1,9.73814e-06,0,1.62258e-06,683.027,0.150003,-0.15,0.00088,0,-0.187306,-0.374612,4.9623e-09,3.60666e-11,1.13491e-13,2.79145e-11,2.79139e-11,1.85934e-13,0,0,0,0,0,0.0066825,0.644032,0.644032,1.07275e-05,0,0,0.00088,,1,9.98254e-06,0,1.62258e-06,667.438,0.00088,0,0.00088,0,-0.210759,-0.421518,8.65416e-11,7.28983e-13,2.8965e-15,6.1897e-13,6.1878e-13,-1.53093e-14,0,0,0,0,0,0.00667595,0.649826,0.649819,-0.00298463,0,0,0.00088,
0.00092,1,9.81404e-06,0,1.62258e-06,695.966,0.500001,-0.5,0.00092,0,-0.135548,-0.271096,1.06878e-08,1.20906e-10,1.71604e-13,8.5354e-11,8.53533e-11,3.45396e-13,0,0,0,0,0,0.00685691,0.677477,0.677477,0.000101578,0,0,0.00092,,1,1.03699e-05,0,1.62258e-06,650.995,0.150003,-0.15,0.00092,0,-0.187306,-0.374612,4.81492e-09,3.60941e-11,1.14058e-13,2.82649e-11,2.82643e-11,1.90655e-13,0,0,0,0,0,0.00671663,0.651661,0.651661,1.15885e-05,0,0,0.00092,,1,1.06314e-05,0,1.62258e-06,636.112,0.00092,0,0.00092,0,-0.210723,-0.421446,8.73978e-11,7.53586e-13,3.00442e-15,6.46905e-13,6.46733e-13,-1.48835e-14,0,0,0,0,0,0.00671127,0.657209,0.657202,-0.00297888,0,0,0.00092,
0.00096,1,1.03412e-05,0,1.62258e-06,664.133,0.500001,-0.5,0.00096,0,-0.135548,-0.271095,1.04531e-08,1.20935e-10,1.74931e-13,8.65083e-11,8.65076e-11,3.5289e-13,0,0,0,0,0,0.00687848,0.685729,0.685729,0.000108292,0,0,0.00096,,1,1.10016e-05,0,1.62258e-06,618.963,0.150003,-0.15,0.00096,0,-0.187306,-0.374612,4.66753e-09,3.61216e-11,1.14626e-13,2.86153e-11,2.86146e-11,1.95377e-13,0,0,0,0,0,0.00675077,0.65929,0.65929,1.24494e-05,0,0,0.00096,,1,1.12803e-05,0,1.62258e-06,604.787,0.00096,0,0.00096,0,-0.210687,-0.421374,8.82539e-11,7.78189e-13,3.11235e-15,6.74841e-13,6.74686e-13,-1.44577e-14,0,0,0,0,0,0.00674659,0.664591,0.664585,-0.00297313,0,0,0.00096,
0.001,1,1.08684e-05,0,1.62258e-06,632.299,0.500001,-0.5,0.001,0,-0.135547,-0.271095,1.02184e-08,1.20964e-10,1.78259e-13,8.76626e-11,8.76619e-11,3.60384e-13,0,0,0,0,0,0.00690005,0.693981,0.693981,0.000115006,0,0,0.001,,1,1.16333e-05,0,1.62258e-06,586.932,0.150003,-0.15,0.001,0,-0.187306,-0.374612,4.52014e-09,3.61491e-11,1.15194e-13,2.89657e-11,2.8965e-11,2.00099e-13,0,0,0,0,0,0.00678491,0.66692,0.66692,1.33104e-05,0,0,0.001,,1,1.19292e-05,0,1.62258e-06,573.461,0.001,0,0.001,0,-0.210651,-0.421302,8.911e-11,8.02792e-13,3.22027e-15,7.02779e-13,7.02639e-13,-1.4032e-14,0,0,0,0,0,0.00678191,0.671974,0.671967,-0.00296738,0,0,0.001,
0.00104,1,1.13956e-05,0,1.62258e-06,600.466,0.500001,-0.5,0.00104,0,-0.135547,-0.271094,9.98365e-09,1.20993e-10,1.81587e-13,8.8817e-11,8.88162e-11,3.67878e-13,0,0,0,0,0,0.00692162,0.702233,0.702233,0.00012172,0,0,0.00104,,1,1.2265e-05,0,1.62258e-06,554.9,0.150004,-0.15,0.00104,0,-0.187306,-0.374612,4.37276e-09,3.61766e-11,1.15762e-13,2.93161e-11,2.93154e-11,2.04821e-13,0,0,0,0,0,0.00681905,0.674549,0.674549,1.41714e-05,0,0,0.00104,,1,1.25781e-05,0,1.62258e-06,542.136,0.00104,0,0.00104,0,-0.210615,-0.42123,8.99661e-11,8.27395e-13,3.3282e-15,7.30719e-13,7.30592e-13,-1.36062e-14,0,0,0,0,0,0.00681723,0.679356,0.67935,-0.00296163,0,0,0.00104,
0.00108,1,1.18658e-05,0,1.62258e-06,579.315,0.500001,-0.5,0.00108,0,-0.135547,-0.271094,9.80465e-09,1.21021e-10,1.84111e-13,8.97895e-11,8.97887e-11,3.74814e-13,0,0,0,0,0,0.00692181,0.709078,0.709078,0.000129403,0,0,0.00108,,1,1.28769e-05,0,1.62258e-06,533.558,0.150004,-0.15,0.00108,0,-0.187306,-0.374612,4.26117e-09,3.6204e-11,1.16093e-13,2.9611e-11,2.96103e-11,2.09345e-13,0,0,0,0,0,0.00683449,0.680742,0.680742,1.51385e-05,0,0,0.00108,,1,1.32052e-05,0,1.62258e-06,521.232,0.00108,0,0.00108,0,-0.210584,-0.421168,9.06896e-11,8.51886e-13,3.43325e-15,7.58995e-13,7.58881e-13,-1.31283e-14,0,0,0,0,0,0.00683463,0.685352,0.685346,-0.00295548,0,0,0.00108,
0.00112,1,1.23337e-05,0,1.62258e-06,558.604,0.500001,-0.5,0.00112,0,-0.135547,-0.271093,9.62795e-09,1.2105e-10,1.86602e-13,9.07546e-11,9.07538e-11,3.81728e-13,0,0,0,0,0,0.00692113,0.715864,0.715864,0.000137126,0,0,0.00112,,1,1.3488e-05,0,1.62258e-06,512.656,0.150004,-0.15,0.00112,0,-0.187306,-0.374612,4.15106e-09,3.62314e-11,1.16415e-13,2.99036e-11,2.99029e-11,2.13861e-13,0,0,0,0,0,0.00684916,0.686875,0.686875,1.61101e-05,0,0,0.00112,,1,1.38314e-05,0,1.62258e-06,500.758,0.00112,0,0.00112,0,-0.210553,-0.421106,9.14077e-11,8.76371e-13,3.53818e-15,7.87285e-13,7.87184e-13,-1.26482e-14,0,0,0,0,0,0.00685129,0.691291,0.691285,-0.00294931,0,0,0.00112,
0.00116,1,1.28016e-05,0,1.62258e-06,537.894,0.500001,-0.5,0.00116,0,-0.135546,-0.271092,9.45125e-09,1.21079e-10,1.89094e-13,9.17197e-11,9.17189e-11,3.88641e-13,0,0,0,0,0,0.00692044,0.722651,0.722651,0.00014485,0,0,0.00116,,1,1.4099e-05,0,1.62258e-06,491.755,0.150004,-0.15,0.00116,0,-0.187306,-0.374612,4.04095e-09,3.62587e-11,1.16737e-13,3.01963e-11,3.01955e-11,2.18377e-13,0,0,0,0,0,0.00686383,0.693009,0.693009,1.70816e-05,0,0,0.00116,,1,1.44576e-05,0,1.62258e-06,480.283,0.00116,0,0.00116,0,-0.210522,-0.421043,9.21257e-11,9.00857e-13,3.64311e-15,8.15577e-13,8.15486e-13,-1.21682e-14,0,0,0,0,0,0.00686795,0.69723,0.697224,-0.00294313,0,0,0.00116,
0.0012,1,1.32695e-05,0,1.62258e-06,517.183,0.500001,-0.5,0.0012,0,-0.135546,-0.271092,9.27455e-09,1.21108e-10,1.91585e-13,9.26848e-11,9.26839e-11,3.95554e-13,0,0,0,0,0,0.00691976,0.729437,0.729437,0.000152573,0,0,0.0012,,1,1.47101e-05,0,1.62258e-06,470.853,0.150005,-0.15,0.0012,0,-0.187306,-0.374611,3.93084e-09,3.62861e-11,1.17059e-13,3.04889e-11,3.04881e-11,2.22894e-13,0,0,0,0,0,0.00687851,0.699142,0.699142,1.80531e-05,0,0,0.0012,,1,1.50838e-05,0,1.62258e-06,459.808,0.0012,0,0.0012,0,-0.210491,-0.420981,9.28438e-11,9.25343e-13,3.74805e-15,8.43869e-13,8.43789e-13,-1.16881e-14,0,0,0,0,0,0.00688462,0.703169,0.703163,-0.00293696,0,0,0.0012,
0.00124,1,1.37374e-05,0,1.62258e-06,496.472,0.500002,-0.5,0.00124,0,-0.135546,-0.271091,9.09785e-09,1.21136e-10,1.94076e-13,9.36499e-11,9.3649e-11,4.02467e-13,0,0,0,0,0,0.00691907,0.736223,0.736223,0.000160296,0,0,0.00124,,1,1.53211e-05,0,1.62258e-06,449.952,0.150005,-0.15,0.00124,0,-0.187306,-0.374611,3.82073e-09,3.63135e-11,1.17381e-13,3.07815e-11,3.07807e-11,2.2741e-13,0,0,0,0,0,0.00689318,0.705276,0.705276,1.90246e-05,0,0,0.00124,,1,1.57099e-05,0,1.62258e-06,439.333,0.00124,0,0.00124,0,-0.210459,-0.420919,9.35618e-11,9.49828e-13,3.85298e-15,8.72163e-13,8.72091e-13,-1.12081e-14,0,0,0,0,0,0.00690128,0.709108,0.709102,-0.00293079,0,0,0.00124,
0.00128,1,1.41315e-05,0,1.62258e-06,482.607,0.500002,-0.5,0.00128,0,-0.135545,-0.271091,8.97044e-09,1.21165e-10,1.95899e-13,9.4475e-11,9.44741e-11,4.08947e-13,0,0,0,0,0,0.00690276,0.741936,0.741936,0.000169335,0,0,0.00128,,1,1.59034e-05,0,1.62258e-06,435.987,0.150005,-0.15,0.00128,0,-0.187306,-0.374611,3.73682e-09,3.63407e-11,1.17521e-13,3.10302e-11,3.10293e-11,2.31738e-13,0,0,0,0,0,0.00689572,0.7103,0.7103,2.01132e-05,0,0,0.00128,,1,1.63182e-05,0,1.62258e-06,425.615,0.00128,0,0.00128,0,-0.210432,-0.420865,9.44117e-11,9.77317e-13,3.96599e-15,9.03825e-13,9.03761e-13,-1.07638e-14,0,0,0,0,0,0.00690631,0.713971,0.713965,-0.00292472,0,0,0.00128,
0.00132,1,1.45249e-05,0,1.62258e-06,468.81,0.500002,-0.5,0.00132,0,-0.135545,-0.27109,8.84353e-09,1.21194e-10,1.97715e-13,9.52987e-11,9.52978e-11,4.15422e-13,0,0,0,0,0,0.00688629,0.747637,0.747637,0.000178388,0,0,0.00132,,1,1.64854e-05,0,1.62258e-06,422.092,0.150006,-0.15,0.00132,0,-0.187306,-0.374611,3.65318e-09,3.63679e-11,1.17659e-13,3.12784e-11,3.12775e-11,2.36065e-13,0,0,0,0,0,0.00689814,0.715313,0.715313,2.12028e-05,0,0,0.00132,,1,1.69263e-05,0,1.62258e-06,411.964,0.00132,0,0.00132,0,-0.210405,-0.42081,9.52629e-11,1.00484e-12,4.07909e-15,9.35522e-13,9.35465e-13,-1.03198e-14,0,0,0,0,0,0.00691122,0.718823,0.718817,-0.00291865,0,0,0.00132,
0.00136,1,1.49183e-05,0,1.62258e-06,455.012,0.500002,-0.5,0.00136,0,-0.135545,-0.271089,8.71661e-09,1.21223e-10,1.99531e-13,9.61224e-11,9.61215e-11,4.21897e-13,0,0,0,0,0,0.00686983,0.753339,0.753339,0.00018744,0,0,0.00136,,1,1.70673e-05,0,1.62258e-06,408.196,0.150006,-0.15,0.00136,0,-0.187306,-0.374611,3.56953e-09,3.63951e-11,1.17798e-13,3.15266e-11,3.15257e-11,2.40391e-13,0,0,0,0,0,0.00690056,0.720326,0.720326,2.22925e-05,0,0,0.00136,,1,1.75343e-05,0,1.62258e-06,398.313,0.00136,0,0.00136,0,-0.210378,-0.420756,9.61141e-11,1.03236e-12,4.19218e-15,9.67219e-13,9.67169e-13,-9.8759e-15,0,0,0,0,0,0.00691614,0.723676,0.72367,-0.00291258,0,0,0.00136,
0.0014,1,1.53117e-05,0,1.62258e-06,441.215,0.500002,-0.5,0.0014,0,-0.135544,-0.271088,8.5897e-09,1.21251e-10,2.01347e-13,9.69461e-11,9.69452e-11,4.28372e-13,0,0,0,0,0,0.00685336,0.759041,0.759041,0.000196492,0,0,0.0014,,1,1.76493e-05,0,1.62258e-06,394.301,0.150007,-0.15,0.0014,0,-0.187305,-0.374611,3.48589e-09,3.64223e-11,1.17936e-13,3.17748e-11,3.17738e-11,2.44717e-13,0,0,0,0,0,0.00690298,0.725339,0.725339,2.33822e-05,0,0,0.0014,,1,1.81424e-05,0,1.62258e-06,384.661,0.0014,0,0.0014,0,-0.210351,-0.420702,9.69653e-11,1.05987e-12,4.30528e-15,9.98917e-13,9.98872e-13,-9.43197e-15,0,0,0,0,0,0.00692105,0.728528,0.728523,-0.00290651,0,0,0.0014,
0.00144,1,1.57051e-05,0,1.62258e-06,427.418,0.500002,-0.5,0.00144,0,-0.135544,-0.271088,8.46278e-09,1.2128e-10,2.03163e-13,9.77699e-11,9.77689e-11,4.34847e-13,0,0,0,0,0,0.00683689,0.764742,0.764742,0.000205544,0,0,0.00144,,1,1.82313e-05,0,1.62258e-06,380.405,0.150007,-0.15,0.00144,0,-0.187305,-0.374611,3.40224e-09,3.64495e-11,1.18075e-13,3.2023e-11,3.2022e-11,2.49044e-13,0,0,0,0,0,0.00690539,0.730353,0.730353,2.44719e-05,0,0,0.00144,,1,1.87505e-05,0,1.62258e-06,371.01,0.00144,0,0.00144,0,-0.210324,-0.420648,9.78165e-11,1.08739e-12,4.41837e-15,1.03062e-12,1.03058e-12,-8.98803e-15,0,0,0,0,0,0.00692597,0.733381,0.733375,-0.00290044,0,0,0.00144,
0.00148,1,1.6077e-05,0,1.62258e-06,414.748,0.500002,-0.5,0.00148,0,-0.135543,-0.271087,8.34558e-09,1.21309e-10,2.04825e-13,9.85657e-11,9.85647e-11,4.41244e-13,0,0,0,0,0,0.00681721,0.770231,0.770231,0.000215024,0,0,0.00148,,1,1.8805e-05,0,1.62258e-06,367.682,0.150007,-0.15,0.00148,0,-0.187305,-0.374611,3.3238e-09,3.64767e-11,1.18173e-13,3.22621e-11,3.22611e-11,2.53324e-13,0,0,0,0,0,0.00690574,0.735142,0.735142,2.55968e-05,0,0,0.00148,,1,1.9352e-05,0,1.62258e-06,358.503,0.00148,0,0.00148,0,-0.210298,-0.420595,9.92898e-11,1.12334e-12,4.56431e-15,1.07081e-12,1.07078e-12,-8.61851e-15,0,0,0,0,0,0.00692887,0.738015,0.73801,-0.00289446,0,0,0.00148,
0.00152,1,1.63875e-05,0,1.62258e-06,405.29,0.500002,-0.5,0.00152,0,-0.135543,-0.271086,8.25606e-09,1.21337e-10,2.06051e-13,9.92821e-11,9.92811e-11,4.4742e-13,0,0,0,0,0,0.00678836,0.775112,0.775112,0.000225724,0,0,0.00152,,1,1.93552e-05,0,1.62258e-06,358.297,0.150008,-0.15,0.00152,0,-0.187305,-0.374611,3.26017e-09,3.65037e-11,1.18155e-13,3.24752e-11,3.24741e-11,2.57471e-13,0,0,0,0,0,0.00690019,0.739296,0.739296,2.6822e-05,0,0,0.00152,,1,1.99347e-05,0,1.62258e-06,349.253,0.00152,0,0.00152,0,-0.210274,-0.420548,1.02536e-10,1.1833e-12,4.8038e-15,1.13522e-12,1.13518e-12,-8.46103e-15,0,0,0,0,0,0.00692603,0.742028,0.742022,-0.00288872,0,0,0.00152,
0.00156,1,1.6698e-05,0,1.62258e-06,395.831,0.500002,-0.5,0.00156,0,-0.135543,-0.271085,8.16653e-09,1.21366e-10,2.07277e-13,9.99985e-11,9.99975e-11,4.53595e-13,0,0,0,0,0,0.00675952,0.779993,0.779993,0.000236424,0,0,0.00156,,1,1.99055e-05,0,1.62258e-06,348.911,0.150008,-0.15,0.00156,0,-0.187305,-0.374611,3.19655e-09,3.65307e-11,1.18138e-13,3.26883e-11,3.26872e-11,2.61618e-13,0,0,0,0,0,0.00689464,0.743449,0.743449,2.80472e-05,0,0,0.00156,,1,2.05174e-05,0,1.62258e-06,340.004,0.00156,0,0.00156,0,-0.21025,-0.420501,1.05782e-10,1.24326e-12,5.0433e-15,1.19962e-12,1.19959e-12,-8.30355e-15,0,0,0,0,0,0.00692319,0.746041,0.746035,-0.00288298,0,0,0.00156,
0.0016,1,1.70085e-05,0,1.62258e-06,386.373,0.500003,-0.5,0.0016,0,-0.135542,-0.271084,8.077e-09,1.21395e-10,2.08502e-13,1.00715e-10,1.00714e-10,4.59771e-13,0,0,0,0,0,0.00673067,0.784874,0.784874,0.000247124,0,0,0.0016,,1,2.04557e-05,0,1.62258e-06,339.526,0.150009,-0.15,0.0016,0,-0.187305,-0.37461,3.13292e-09,3.65577e-11,1.1812e-13,3.29013e-11,3.29003e-11,2.65765e-13,0,0,0,0,0,0.00688909,0.747603,0.747603,2.92724e-05,0,0,0.0016,,1,2.11001e-05,0,1.62258e-06,330.754,0.0016,0,0.0016,0,-0.210227,-0.420453,1.09028e-10,1.30322e-12,5.2828e-15,1.26403e-12,1.264e-12,-8.14607e-15,0,0,0,0,0,0.00692035,0.750053,0.750048,-0.00287724,0,0,0.0016,
0.00164,1,1.7319e-05,0,1.62258e-06,376.914,0.500003,-0.5,0.00164,0,-0.135542,-0.271083,7.98747e-09,1.21424e-10,2.09728e-13,1.01431e-10,1.0143e-10,4.65946e-13,0,0,0,0,0,0.00670183,0.789755,0.789755,0.000257825,0,0,0.00164,,1,2.10059e-05,0,1.62258e-06,330.141,0.150009,-0.15,0.00164,0,-0.187305,-0.37461,3.0693e-09,3.65847e-11,1.18103e-13,3.31144e-11,3.31133e-11,2.69912e-13,0,0,0,0,0,0.00688354,0.751756,0.751756,3.04977e-05,0,0,0.00164,,1,2.16828e-05,0,1.62258e-06,321.505,0.00164,0,0.00164,0,-0.210203,-0.420406,1.12274e-10,1.36318e-12,5.5223e-15,1.32843e-12,1.32841e-12,-7.98859e-15,0,0,0,0,0,0.00691751,0.754066,0.75406,-0.0028715,0,0,0.00164,
0.00168,1,1.76295e-05,0,1.62258e-06,367.455,0.500003,-0.5,0.00168,0,-0.135541,-0.271082,7.89795e-09,1.21452e-10,2.10953e-13,1.02148e-10,1.02147e-10,4.72122e-13,0,0,0,0,0,0.00667298,0.794636,0.794636,0.000268525,0,0,0.00168,,1,2.15562e-05,0,1.62258e-06,320.756,0.150009,-0.15,0.00168,0,-0.187305,-0.37461,3.00567e-09,3.66117e-11,1.18085e-13,3.33275e-11,3.33264e-11,2.7406e-13,0,0,0,0,0,0.006878,0.75591,0.75591,3.17229e-05,0,0,0.00168,,1,2.22655e-05,0,1.62258e-06,312.255,0.00168,0,0.00168,0,-0.210179,-0.420358,1.15519e-10,1.42314e-12,5.76179e-15,1.39284e-12,1.39282e-12,-7.83111e-15,0,0,0,0,0,0.00691467,0.758078,0.758073,-0.00286576,0,0,0.00168,
0.00172,1,1.794e-05,0,1.62258e-06,357.997,0.500003,-0.5,0.00172,0,-0.135541,-0.271082,7.80842e-09,1.21481e-10,2.12179e-13,1.02864e-10,1.02863e-10,4.78297e-13,0,0,0,0,0,0.00664413,0.799518,0.799517,0.000279225,0,0,0.00172,,1,2.21064e-05,0,1.62258e-06,311.371,0.15001,-0.15,0.00172,0,-0.187305,-0.37461,2.94205e-09,3.66387e-11,1.18068e-13,3.35406e-11,3.35395e-11,2.78207e-13,0,0,0,0,0,0.00687245,0.760063,0.760063,3.29481e-05,0,0,0.00172,,1,2.28482e-05,0,1.62258e-06,303.006,0.00172,0,0.00172,0,-0.210155,-0.420311,1.18765e-10,1.4831e-12,6.00129e-15,1.45725e-12,1.45723e-12,-7.67363e-15,0,0,0,0,0,0.00691183,0.762091,0.762086,-0.00286002,0,0,0.00172,
0.00176,1,1.81946e-05,0,1.62258e-06,350.357,0.500003,-0.5,0.00176,0,-0.13554,-0.27108,7.73561e-09,1.2151e-10,2.13027e-13,1.03525e-10,1.03524e-10,4.8436e-13,0,0,0,0,0,0.00660826,0.803973,0.803973,0.000291181,0,0,0.00176,,1,2.26291e-05,0,1.62258e-06,303.957,0.15001,-0.15,0.00176,0,-0.187305,-0.37461,2.88831e-09,3.66655e-11,1.17974e-13,3.37352e-11,3.3734e-11,2.82237e-13,0,0,0,0,0,0.00686333,0.76377,0.76377,3.42857e-05,0,0,0.00176,,1,2.34088e-05,0,1.62258e-06,295.682,0.00176,0,0.00176,0,-0.210134,-0.420267,1.21899e-10,1.54769e-12,6.25386e-15,1.52819e-12,1.52817e-12,-7.37673e-15,0,0,0,0,0,0.00690555,0.765666,0.765661,-0.00285456,0,0,0.00176,
0.0018,1,1.8421e-05,0,1.62258e-06,343.636,0.500003,-0.5,0.0018,0,-0.13554,-0.271079,7.67122e-09,1.21538e-10,2.13684e-13,1.04158e-10,1.04157e-10,4.90366e-13,0,0,0,0,0,0.00656883,0.808213,0.808213,0.00030377,0,0,0.0018,,1,2.31379e-05,0,1.62258e-06,297.538,0.150011,-0.15,0.0018,0,-0.187305,-0.37461,2.83957e-09,3.66923e-11,1.17842e-13,3.39204e-11,3.39192e-11,2.86207e-13,0,0,0,0,0,0.00685242,0.767252,0.767252,3.56801e-05,0,0,0.0018,,1,2.39583e-05,0,1.62258e-06,289.33,0.0018,0,0.0018,0,-0.210113,-0.420226,1.24977e-10,1.61462e-12,6.51302e-15,1.60242e-12,1.6024e-12,-7.00951e-15,0,0,0,0,0,0.00689753,0.76902,0.769015,-0.00284923,0,0,0.0018,
0.00184,1,1.86473e-05,0,1.62258e-06,336.914,0.500003,-0.5,0.00184,0,-0.135539,-0.271078,7.60684e-09,1.21567e-10,2.14341e-13,1.04791e-10,1.04789e-10,4.96372e-13,0,0,0,0,0,0.00652941,0.812453,0.812453,0.000316359,0,0,0.00184,,1,2.36466e-05,0,1.62258e-06,291.119,0.150011,-0.15,0.00184,0,-0.187305,-0.37461,2.79082e-09,3.6719e-11,1.17709e-13,3.41056e-11,3.41044e-11,2.90178e-13,0,0,0,0,0,0.00684152,0.770734,0.770734,3.70744e-05,0,0,0.00184,,1,2.45078e-05,0,1.62258e-06,282.979,0.00184,0,0.00184,0,-0.210092,-0.420184,1.28054e-10,1.68155e-12,6.77218e-15,1.67665e-12,1.67664e-12,-6.64229e-15,0,0,0,0,0,0.00688951,0.772375,0.772369,-0.0028439,0,0,0.00184,
0.00188,1,1.88737e-05,0,1.62258e-06,330.192,0.500004,-0.5,0.00188,0,-0.135539,-0.271077,7.54245e-09,1.21596e-10,2.14998e-13,1.05423e-10,1.05422e-10,5.02378e-13,0,0,0,0,0,0.00648999,0.816693,0.816693,0.000328949,0,0,0.00188,,1,2.41554e-05,0,1.62258e-06,284.7,0.150012,-0.15,0.00188,0,-0.187305,-0.37461,2.74208e-09,3.67457e-11,1.17577e-13,3.42908e-11,3.42895e-11,2.94149e-13,0,0,0,0,0,0.00683061,0.774216,0.774216,3.84688e-05,0,0,0.00188,,1,2.50572e-05,0,1.62258e-06,276.627,0.00188,0,0.00188,0,-0.210071,-0.420142,1.31132e-10,1.74848e-12,7.03134e-15,1.75088e-12,1.75087e-12,-6.27507e-15,0,0,0,0,0,0.00688149,0.775729,0.775724,-0.00283857,0,0,0.00188,
0.00192,1,1.91001e-05,0,1.62258e-06,323.47,0.500004,-0.5,0.00192,0,-0.135538,-0.271076,7.47807e-09,1.21624e-10,2.15655e-13,1.06056e-10,1.06055e-10,5.08384e-13,0,0,0,0,0,0.00645056,0.820933,0.820933,0.000341538,0,0,0.00192,,1,2.46642e-05,0,1.62258e-06,278.281,0.150012,-0.15,0.00192,0,-0.187305,-0.374609,2.69333e-09,3.67725e-11,1.17445e-13,3.4476e-11,3.44747e-11,2.9812e-13,0,0,0,0,0,0.0068197,0.777698,0.777698,3.98631e-05,0,0,0.00192,,1,2.56067e-05,0,1.62258e-06,270.275,0.00192,0,0.00192,0,-0.21005,-0.4201,1.34209e-10,1.81542e-12,7.2905e-15,1.82512e-12,1.82511e-12,-5.90785e-15,0,0,0,0,0,0.00687347,0.779083,0.779078,-0.00283325,0,0,0.00192,
0.00196,1,1.93265e-05,0,1.62258e-06,316.749,0.500004,-0.5,0.00196,0,-0.135538,-0.271075,7.41369e-09,1.21653e-10,2.16312e-13,1.06689e-10,1.06688e-10,5.1439e-13,0,0,0,0,0,0.00641114,0.825174,0.825173,0.000354128,0,0,0.00196,,1,2.51729e-05,0,1.62258e-06,271.862,0.150013,-0.15,0.00196,0,-0.187305,-0.374609,2.64459e-09,3.67992e-11,1.17312e-13,3.46612e-11,3.46599e-11,3.0209e-13,0,0,0,0,0,0.00680879,0.78118,0.78118,4.12575e-05,0,0,0.00196,,1,2.61561e-05,0,1.62258e-06,263.924,0.00196,0,0.00196,0,-0.210029,-0.420059,1.37287e-10,1.88235e-12,7.54966e-15,1.89935e-12,1.89934e-12,-5.54063e-15,0,0,0,0,0,0.00686545,0.782438,0.782432,-0.00282792,0,0,0.00196,
